date,daily_electricity
2020-11-19,1515121.0
2020-11-20,1535738.0
2020-11-21,1454891.0
2020-11-22,1421367.0
2020-11-23,1528217.0
2020-11-24,1571439.0
2020-11-25,1603493.0
2020-11-26,1559750.0
2020-11-27,1641572.0
2020-11-28,1508552.0
2020-11-29,1530736.0
2020-11-30,1631091.0
2020-12-01,1724209.0
2020-12-02,1706017.0
2020-12-03,1683092.0
2020-12-04,1626849.0
2020-12-05,1538833.0
2020-12-06,1447384.0
2020-12-07,1571992.0
2020-12-08,1587754.0
2020-12-09,1667283.0
2020-12-10,1671144.0
2020-12-11,1646906.0
2020-12-12,1552536.0
2020-12-13,1559814.0
2020-12-14,1624529.0
2020-12-15,1614433.0
2020-12-16,1678488.0
2020-12-17,1557962.0
2020-12-18,1686604.0
2020-12-19,1565566.0
2020-12-20,1515779.0
2020-12-21,1679760.0
2020-12-22,1645244.0
2020-12-23,1679382.0
2020-12-24,1612942.0
2020-12-25,1523185.0
2020-12-26,1523678.0
2020-12-27,1546387.0
2020-12-28,1648502.0
2020-12-29,1619648.0
2020-12-30,1583452.0
2020-12-31,1577776.0
2021-01-01,1512463.0
2021-01-02,1594742.0
2021-01-03,1554753.0
2021-01-04,1709613.0
2021-01-05,1776589.0
2021-01-06,1782130.0
2021-01-07,1821724.0
2021-01-08,1853709.0
2021-01-09,1789803.0
2021-01-10,1733429.0
2021-01-11,1878791.0
2021-01-12,1952059.0
2021-01-13,1851584.0
2021-01-14,1906832.0
2021-01-15,1903804.0
2021-01-16,1765286.0
2021-01-17,1700391.0
2021-01-18,1815632.0
2021-01-19,1862256.0
2021-01-20,1826236.0
2021-01-21,1731562.0
2021-01-22,1695258.0
2021-01-23,1685676.0
2021-01-24,1688180.0
2021-01-25,1824680.0
2021-01-26,1848443.0
2021-01-27,1820267.0
2021-01-28,1864167.0
2021-01-29,1763500.0
2021-01-30,1612159.0
2021-01-31,1574743.0
2021-02-01,1747137.0
2021-02-02,1771539.0
2021-02-03,1735457.0
2021-02-04,1708917.0
2021-02-05,1670201.0
2021-02-06,1559731.0
2021-02-07,1533288.0
2021-02-08,1676302.0
2021-02-09,1803752.0
2021-02-10,1841200.0
2021-02-11,1878099.0
2021-02-12,1869421.0
2021-02-13,1768330.0
2021-02-14,1678678.0
2021-02-15,1788120.0
2021-02-16,1756455.0
2021-02-17,1675385.0
2021-02-18,1684330.0
2021-02-19,1615672.0
2021-02-20,1535527.0
2021-02-21,1437999.0
2021-02-22,1552150.0
2021-02-23,1531341.0
2021-02-24,1489013.0
2021-02-25,1494238.0
2021-02-26,1528385.0
2021-02-27,1469728.0
2021-02-28,1415090.0
2021-03-01,1494642.0
2021-03-02,1506063.0
2021-03-03,1504017.0
2021-03-04,1530477.0
2021-03-05,1599549.0
2021-03-06,1475357.0
2021-03-07,1418152.0
2021-03-08,1579792.0
2021-03-09,1583162.0
2021-03-10,1629173.0
2021-03-11,1606421.0
2021-03-12,1585891.0
2021-03-13,1542827.0
2021-03-14,1493398.0
2021-03-15,1597595.0
2021-03-16,1595515.0
2021-03-17,1685872.0
2021-03-18,1631818.0
2021-03-19,1666887.0
2021-03-20,1523761.0
2021-03-21,1406141.0
2021-03-22,1536864.0
2021-03-23,1521050.0
2021-03-24,1500278.0
2021-03-25,1484069.0
2021-03-26,1508071.0
2021-03-27,1340746.0
2021-03-28,1175875.0
2021-03-29,1328472.0
2021-03-30,1394209.0
2021-03-31,1389834.0
2021-04-01,1323040.0
2021-04-02,1366955.0
2021-04-03,1357273.0
2021-04-04,1200715.0
2021-04-05,1200813.0
2021-04-06,1385227.0
2021-04-07,1400026.0
2021-04-08,1284431.0
2021-04-09,1355819.0
2021-04-10,1274077.0
2021-04-11,1234284.0
2021-04-12,1319504.0
2021-04-13,1323552.0
2021-04-14,1377206.0
2021-04-15,1396887.0
2021-04-16,1392091.0
2021-04-17,1256741.0
2021-04-18,1213185.0
2021-04-19,1252765.0
2021-04-20,1256654.0
2021-04-21,1277219.0
2021-04-22,1333951.0
2021-04-23,1315229.0
2021-04-24,1223130.0
2021-04-25,1211032.0
2021-04-26,1340941.0
2021-04-27,1246576.0
2021-04-28,1228600.0
2021-04-29,1262934.0
2021-04-30,1240588.0
2021-05-01,1191078.0
2021-05-02,1130048.0
2021-05-03,1257262.0
2021-05-04,1343733.0
2021-05-05,1312866.0
2021-05-06,1287825.0
2021-05-07,1256755.0
2021-05-08,1211921.0
2021-05-09,1085627.0
2021-05-10,1284470.0
2021-05-11,1289234.0
2021-05-12,1288112.0
2021-05-13,1275313.0
2021-05-14,1331672.0
2021-05-15,1298133.0
2021-05-16,1281231.0
2021-05-17,1477585.0
2021-05-18,1364919.0
2021-05-19,1434513.0
2021-05-20,1409505.0
2021-05-21,1420748.0
2021-05-22,1293374.0
2021-05-23,1227946.0
2021-05-24,1356876.0
2021-05-25,1432959.0
2021-05-26,1386294.0
2021-05-27,1340836.0
2021-05-28,1346215.0
2021-05-29,1253260.0
2021-05-30,1196604.0
2021-05-31,1316971.0
2021-06-01,1326289.0
2021-06-02,1292651.0
2021-06-03,1258861.0
2021-06-04,1300530.0
2021-06-05,1261262.0
2021-06-06,1225370.0
2021-06-07,1306953.0
2021-06-08,1343970.0
2021-06-09,1330951.0
2021-06-10,1334228.0
2021-06-11,1325681.0
2021-06-12,1212494.0
2021-06-13,1137488.0
2021-06-14,1293513.0
2021-06-15,1281656.0
2021-06-16,1283009.0
2021-06-17,1278789.0
2021-06-18,1290517.0
2021-06-19,1173008.0
2021-06-20,1158148.0
2021-06-21,1294277.0
2021-06-22,1332743.0
2021-06-23,1343550.0
2021-06-24,1336519.0
2021-06-25,1325001.0
2021-06-26,1266816.0
2021-06-27,1193296.0
2021-06-28,1323668.0
2021-06-29,1362185.0
2021-06-30,1326784.0
2021-07-01,1284939.0
2021-07-02,1284195.0
2021-07-03,1217835.0
2021-07-04,1172183.0
2021-07-05,1311251.0
2021-07-06,1352578.0
2021-07-07,1317675.0
2021-07-08,1337874.0
2021-07-09,1305004.0
2021-07-10,1123829.0
2021-07-11,1115032.0
2021-07-12,1226259.0
2021-07-13,1301154.0
2021-07-14,1282425.0
2021-07-15,1325308.0
2021-07-16,1314618.0
2021-07-17,1264778.0
2021-07-18,1214597.0
2021-07-19,1343213.0
2021-07-20,1330612.0
2021-07-21,1340577.0
2021-07-22,1319164.0
2021-07-23,1346070.0
2021-07-24,1233513.0
2021-07-25,1205524.0
2021-07-26,1336875.0
2021-07-27,1317971.0
2021-07-28,1341868.0
2021-07-29,1302670.0
2021-07-30,1338927.0
2021-07-31,1209103.0
2021-08-01,1213483.0
2021-08-02,1235137.0
2021-08-03,1231670.0
2021-08-04,1230266.0
2021-08-05,1270996.0
2021-08-06,1226595.0
2021-08-07,1175516.0
2021-08-08,1064515.0
2021-08-09,1201980.0
2021-08-10,1203765.0
2021-08-11,1198626.0
2021-08-12,1204653.0
2021-08-13,1157597.0
2021-08-14,1134102.0
2021-08-15,1146546.0
2021-08-16,1233669.0
2021-08-17,1253258.0
2021-08-18,1244076.0
2021-08-19,1262750.0
2021-08-20,1281562.0
2021-08-21,1200463.0
2021-08-22,1208383.0
2021-08-23,1295434.0
2021-08-24,1333020.0
2021-08-25,1310636.0
2021-08-26,1305013.0
2021-08-27,1295542.0
2021-08-28,1250627.0
2021-08-29,1220377.0
2021-08-30,1337714.0
2021-08-31,1375774.0
2021-09-01,1403808.0
2021-09-02,1376474.0
2021-09-03,1310361.0
2021-09-04,1204751.0
2021-09-05,1180846.0
2021-09-06,1323025.0
2021-09-07,1384464.0
2021-09-08,1358700.0
2021-09-09,1335752.0
2021-09-10,1328649.0
2021-09-11,1206771.0
2021-09-12,1150584.0
2021-09-13,1313837.0
2021-09-14,1303196.0
2021-09-15,1276269.0
2021-09-16,1273171.0
2021-09-17,1276776.0
2021-09-18,1125134.0
2021-09-19,1117279.0
2021-09-20,1273064.0
2021-09-21,1300671.0
2021-09-22,1296248.0
2021-09-23,1223507.0
2021-09-24,1192602.0
2021-09-25,1142557.0
2021-09-26,1114055.0
2021-09-27,1254014.0
2021-09-28,1249880.0
2021-09-29,1271485.0
2021-09-30,1245112.0
2021-10-01,1263124.0
2021-10-02,1217435.0
2021-10-03,1136976.0
2021-10-04,1333527.0
2021-10-05,1372162.0
2021-10-06,1390381.0
2021-10-07,1353055.0
2021-10-08,1319655.0
2021-10-09,1226916.0
2021-10-10,1217697.0
2021-10-11,1346854.0
2021-10-12,1345177.0
2021-10-13,1359285.0
2021-10-14,1356313.0
2021-10-15,1312616.0
2021-10-16,1264626.0
2021-10-17,1241566.0
2021-10-18,1373067.0
2021-10-19,1363031.0
2021-10-20,1385766.0
2021-10-21,1369143.0
2021-10-22,1322067.0
2021-10-23,1230275.0
2021-10-24,1222264.0
2021-10-25,1306632.0
2021-10-26,1330981.0
2021-10-27,1360354.0
2021-10-28,1447241.0
2021-10-29,1421300.0
2021-10-30,1302872.0
2021-10-31,1290900.0
2021-11-01,1303595.0
2021-11-02,1444005.0
2021-11-03,1468900.0
2021-11-04,1453267.0
2021-11-05,1430393.0
2021-11-06,1334700.0
2021-11-07,1283700.0
2021-11-08,1428556.0
2021-11-09,1425320.0
2021-11-10,1484961.0
2021-11-11,1408041.0
2021-11-12,1415546.0
2021-11-13,1376735.0
2021-11-14,1308618.0
2021-11-15,1439225.0
2021-11-16,1509812.0
2021-11-17,1473776.0
2021-11-18,1471546.0
2021-11-19,1483422.0
2021-11-20,1378514.0
2021-11-21,1337967.0
2021-11-22,1549326.0
2021-11-23,1570098.0
2021-11-24,1480113.0
2021-11-25,1466644.0
2021-11-26,1521087.0
2021-11-27,1437998.0
2021-11-28,1428805.0
2021-11-29,1535684.0
2021-11-30,1659750.0
2021-12-01,1599611.0
2021-12-02,1547064.0
2021-12-03,1596512.0
2021-12-04,1513678.0
2021-12-05,1460313.0
2021-12-06,1571066.0
2021-12-07,1615216.0
2021-12-08,1575870.0
2021-12-09,1627264.0
2021-12-10,1712082.0
2021-12-11,1507840.0
2021-12-12,1427087.0
2021-12-13,1497771.0
2021-12-14,1541933.0
2021-12-15,1546695.0
2021-12-16,1592220.0
2021-12-17,1584442.0
2021-12-18,1479172.0
2021-12-19,1427251.0
2021-12-20,1485965.0
2021-12-21,1529633.0
2021-12-22,1581072.0
2021-12-23,1530936.0
2021-12-24,1329204.0
2021-12-25,1248433.0
2021-12-26,1325589.0
2021-12-27,1491209.0
2021-12-28,1557295.0
2021-12-29,1553649.0
2021-12-30,1418879.0
2021-12-31,1405477.0
2022-01-01,1342115.0
2022-01-02,1418082.0
2022-01-03,1512446.0
2022-01-04,1579997.0
2022-01-05,1598763.0
2022-01-06,1629205.0
2022-01-07,1753203.0
2022-01-08,1641836.0
2022-01-09,1584642.0
2022-01-10,1721712.0
2022-01-11,1687576.0
2022-01-12,1711631.0
2022-01-13,1698589.0
2022-01-14,1704767.0
2022-01-15,1650083.0
2022-01-16,1621302.0
2022-01-17,1678192.0
2022-01-18,1701964.0
2022-01-19,1682262.0
2022-01-20,1699581.0
2022-01-21,1695345.0
2022-01-22,1647662.0
2022-01-23,1596667.0
2022-01-24,1717203.0
2022-01-25,1746877.0
2022-01-26,1702481.0
2022-01-27,1735483.0
2022-01-28,1678128.0
2022-01-29,1623162.0
2022-01-30,1526828.0
2022-01-31,1707026.0
2022-02-01,1673968.0
2022-02-02,1625341.0
2022-02-03,1584105.0
2022-02-04,1661038.0
2022-02-05,1503312.0
2022-02-06,1561892.0
2022-02-07,1586952.0
2022-02-08,1594617.0
2022-02-09,1601211.0
2022-02-10,1611742.0
2022-02-11,1618568.0
2022-02-12,1532870.0
2022-02-13,1511521.0
2022-02-14,1587614.0
2022-02-15,1660920.0
2022-02-16,1647080.0
2022-02-17,1610914.0
2022-02-18,1626300.0
2022-02-19,1509753.0
2022-02-20,1491932.0
2022-02-21,1631653.0
2022-02-22,1598640.0
2022-02-23,1532911.0
2022-02-24,1578982.0
2022-02-25,1568812.0
2022-02-26,1537937.0
2022-02-27,1419250.0
2022-02-28,1527791.0
2022-03-01,1540761.0
2022-03-02,1507734.0
2022-03-03,1505568.0
2022-03-04,1511040.0
2022-03-05,1427557.0
2022-03-06,1415064.0
2022-03-07,1599118.0
2022-03-08,1551770.0
2022-03-09,1533680.0
2022-03-10,1395612.0
2022-03-11,1448363.0
2022-03-12,1255635.0
2022-03-13,1233321.0
2022-03-14,1312986.0
2022-03-15,1365805.0
2022-03-16,1330239.0
2022-03-17,1333893.0
2022-03-18,1395080.0
2022-03-19,1252994.0
2022-03-20,1166485.0
2022-03-21,1258858.0
2022-03-22,1265196.0
2022-03-23,1218984.0
2022-03-24,1217583.0
2022-03-25,1235895.0
2022-03-26,1124843.0
2022-03-27,1008737.0
2022-03-28,1108230.0
2022-03-29,1122351.0
2022-03-30,1109349.0
2022-03-31,1197509.0
2022-04-01,1352150.0
2022-04-02,1266589.0
2022-04-03,1169150.0
2022-04-04,1356073.0
2022-04-05,1271939.0
2022-04-06,1282948.0
2022-04-07,1346577.0
2022-04-08,1290348.0
2022-04-09,1182116.0
2022-04-10,1124170.0
2022-04-11,1242136.0
2022-04-12,1211546.0
2022-04-13,1149696.0
2022-04-14,1157237.0
2022-04-15,1100405.0
2022-04-16,994827.0
2022-04-17,967852.0
2022-04-18,992460.0
2022-04-19,1142874.0
2022-04-20,1168078.0
2022-04-21,1159916.0
2022-04-22,1146783.0
2022-04-23,1004639.0
2022-04-24,976830.0
2022-04-25,1121953.0
2022-04-26,1187032.0
2022-04-27,1207166.0
2022-04-28,1176851.0
2022-04-29,1114695.0
2022-04-30,1085308.0
2022-05-01,1029699.0
2022-05-02,1087209.0
2022-05-03,1131942.0
2022-05-04,1134155.0
2022-05-05,1141885.0
2022-05-06,1151816.0
2022-05-07,1047828.0
2022-05-08,991581.0
2022-05-09,1076823.0
2022-05-10,1095143.0
2022-05-11,1136690.0
2022-05-12,1082172.0
2022-05-13,1088230.0
2022-05-14,992247.0
2022-05-15,982229.0
2022-05-16,1087789.0
2022-05-17,1107148.0
2022-05-18,1075861.0
2022-05-19,1114846.0
2022-05-20,1153611.0
2022-05-21,985181.0
2022-05-22,1004972.0
2022-05-23,1132671.0
2022-05-24,1089459.0
2022-05-25,1098493.0
2022-05-26,932455.0
2022-05-27,951037.0
2022-05-28,993065.0
2022-05-29,989566.0
2022-05-30,1113805.0
2022-05-31,1119392.0
2022-06-01,1103524.0
2022-06-02,1090702.0
2022-06-03,1081804.0
2022-06-04,988111.0
2022-06-05,937045.0
2022-06-06,970062.0
2022-06-07,1099241.0
2022-06-08,1131810.0
2022-06-09,1106073.0
2022-06-10,1052082.0
2022-06-11,945382.0
2022-06-12,916643.0
2022-06-13,1060453.0
2022-06-14,1067521.0
2022-06-15,1056922.0
2022-06-16,1038898.0
2022-06-17,1055376.0
2022-06-18,995216.0
2022-06-19,994860.0
2022-06-20,1039289.0
2022-06-21,1033312.0
2022-06-22,1062694.0
2022-06-23,1051078.0
2022-06-24,1064508.0
2022-06-25,961714.0
2022-06-26,917443.0
2022-06-27,1030288.0
2022-06-28,1013608.0
2022-06-29,1023442.0
2022-06-30,1014189.0
2022-07-01,1041978.0
2022-07-02,935643.0
2022-07-03,887761.0
2022-07-04,1011202.0
2022-07-05,1034089.0
2022-07-06,1020545.0
2022-07-07,1064814.0
2022-07-08,1069727.0
2022-07-09,973428.0
2022-07-10,938999.0
2022-07-11,1052474.0
2022-07-12,1058766.0
2022-07-13,1022764.0
2022-07-14,992113.0
2022-07-15,992047.0
2022-07-16,931708.0
2022-07-17,872747.0
2022-07-18,987958.0
2022-07-19,1027292.0
2022-07-20,1005489.0
2022-07-21,992539.0
2022-07-22,979540.0
2022-07-23,896169.0
2022-07-24,863908.0
2022-07-25,982045.0
2022-07-26,930676.0
2022-07-27,957615.0
2022-07-28,946736.0
2022-07-29,911285.0
2022-07-30,910822.0
2022-07-31,884520.0
2022-08-01,899039.0
2022-08-02,926950.0
2022-08-03,960263.0
2022-08-04,972987.0
2022-08-05,964214.0
2022-08-06,951264.0
2022-08-07,937571.0
2022-08-08,1012358.0
2022-08-09,1019430.0
2022-08-10,1005670.0
2022-08-11,954252.0
2022-08-12,929489.0
2022-08-13,886510.0
2022-08-14,858750.0
2022-08-15,907243.0
2022-08-16,900457.0
2022-08-17,878975.0
2022-08-18,931433.0
2022-08-19,976806.0
2022-08-20,870700.0
2022-08-21,804453.0
2022-08-22,883678.0
2022-08-23,889231.0
2022-08-24,884787.0
2022-08-25,878784.0
2022-08-26,896582.0
2022-08-27,824194.0
2022-08-28,822979.0
2022-08-29,903502.0
2022-08-30,899872.0
2022-08-31,883575.0
2022-09-01,889874.0
2022-09-02,841240.0
2022-09-03,786264.0
2022-09-04,826818.0
2022-09-05,910337.0
2022-09-06,939291.0
2022-09-07,959717.0
2022-09-08,981648.0
2022-09-09,1011339.0
2022-09-10,898605.0
2022-09-11,867937.0
2022-09-12,960150.0
2022-09-13,916726.0
2022-09-14,918012.0
2022-09-15,932775.0
2022-09-16,961096.0
2022-09-17,891011.0
2022-09-18,885151.0
2022-09-19,976911.0
2022-09-20,978544.0
2022-09-21,989026.0
2022-09-22,959706.0
2022-09-23,910094.0
2022-09-24,894520.0
2022-09-25,931776.0
2022-09-26,1037937.0
2022-09-27,1091254.0
2022-09-28,1063729.0
2022-09-29,978133.0
2022-09-30,1038646.0
2022-10-01,1064004.0
2022-10-02,944510.0
2022-10-03,973776.0
2022-10-04,1003276.0
2022-10-05,1027387.0
2022-10-06,930547.0
2022-10-07,968454.0
2022-10-08,921214.0
2022-10-09,940563.0
2022-10-10,1010267.0
2022-10-11,1008685.0
2022-10-12,994253.0
2022-10-13,1030147.0
2022-10-14,1082426.0
2022-10-15,1019082.0
2022-10-16,930849.0
2022-10-17,987717.0
2022-10-18,993524.0
2022-10-19,1068487.0
2022-10-20,1040784.0
2022-10-21,1092989.0
2022-10-22,1087053.0
2022-10-23,1128150.0
2022-10-24,1204059.0
2022-10-25,1102677.0
2022-10-26,1119029.0
2022-10-27,1100905.0
2022-10-28,1091208.0
2022-10-29,1006179.0
2022-10-30,938613.0
2022-10-31,1077754.0
2022-11-01,1093335.0
2022-11-02,1113321.0
2022-11-03,1199877.0
2022-11-04,1175373.0
2022-11-05,1079981.0
2022-11-06,1103140.0
2022-11-07,1223189.0
2022-11-08,1228014.0
2022-11-09,1167008.0
2022-11-10,1148879.0
2022-11-11,1108217.0
2022-11-12,1110356.0
2022-11-13,1050242.0
2022-11-14,1153925.0
2022-11-15,1216479.0
2022-11-16,1235264.0
2022-11-17,1197442.0
2022-11-18,1167314.0
2022-11-19,1095244.0
2022-11-20,1172348.0
2022-11-21,1297293.0
2022-11-22,1372021.0
2022-11-23,1300738.0
2022-11-24,1318308.0
2022-11-25,1220758.0
2022-11-26,1172280.0
2022-11-27,1109115.0
2022-11-28,1246700.0
2022-11-29,1310984.0
2022-11-30,1350776.0
2022-12-01,1367059.0
2022-12-02,1341385.0
2022-12-03,1327171.0
2022-12-04,1262516.0
2022-12-05,1361845.0
2022-12-06,1370143.0
2022-12-07,1342923.0
2022-12-08,1365955.0
2022-12-09,1431048.0
2022-12-10,1377636.0
2022-12-11,1400612.0
2022-12-12,1600992.0
2022-12-13,1627997.0
2022-12-14,1563233.0
2022-12-15,1616768.0
2022-12-16,1628591.0
2022-12-17,1529557.0
2022-12-18,1560462.0
2022-12-19,1565560.0
2022-12-20,1490196.0
2022-12-21,1471347.0
2022-12-22,1534802.0
2022-12-23,1459759.0
2022-12-24,1209202.0
2022-12-25,1225577.0
2022-12-26,1179401.0
2022-12-27,1268964.0
2022-12-28,1442040.0
2022-12-29,1280578.0
2022-12-30,1301443.0
2022-12-31,1220444.0
2023-01-01,1148031.0
2023-01-02,1353849.0
2023-01-03,1510537.0
2023-01-04,1520476.0
2023-01-05,1463522.0
2023-01-06,1446906.0
2023-01-07,1446807.0
2023-01-08,1393871.0
2023-01-09,1652049.0
2023-01-10,1643468.0
2023-01-11,1585475.0
2023-01-12,1613798.0
2023-01-13,1576333.0
2023-01-14,1477610.0
2023-01-15,1380206.0
2023-01-16,1657230.0
2023-01-17,1571146.0
2023-01-18,1570475.0
2023-01-19,1469223.0
2023-01-20,1600319.0
2023-01-21,1599396.0
2023-01-22,1573144.0
2023-01-23,1702732.0
2023-01-24,1693634.0
2023-01-25,1632972.0
2023-01-26,1675824.0
2023-01-27,1728530.0
2023-01-28,1597250.0
2023-01-29,1496316.0
2023-01-30,1579898.0
2023-01-31,1493664.0
2023-02-01,1588984.0
2023-02-02,1591201.0
2023-02-03,1539404.0
2023-02-04,1487712.0
2023-02-05,1467074.0
2023-02-06,1647532.0
2023-02-07,1602755.0
2023-02-08,1597471.0
2023-02-09,1602956.0
2023-02-10,1574416.0
2023-02-11,1497245.0
2023-02-12,1457548.0
2023-02-13,1536162.0
2023-02-14,1552570.0
2023-02-15,1541682.0
2023-02-16,1482969.0
2023-02-17,1450775.0
2023-02-18,1366199.0
2023-02-19,1309977.0
2023-02-20,1369240.0
2023-02-21,1402513.0
2023-02-22,1406931.0
2023-02-23,1421487.0
2023-02-24,1425379.0
2023-02-25,1379487.0
2023-02-26,1455232.0
2023-02-27,1576217.0
2023-02-28,1510425.0
2023-03-01,1489244.0
2023-03-02,1437257.0
2023-03-03,1441145.0
2023-03-04,1284009.0
2023-03-05,1226570.0
2023-03-06,1292181.0
2023-03-07,1291897.0
2023-03-08,1397807.0
2023-03-09,1432178.0
2023-03-10,1431616.0
2023-03-11,1286016.0
2023-03-12,1239837.0
2023-03-13,1347861.0
2023-03-14,1395018.0
2023-03-15,1327780.0
2023-03-16,1331708.0
2023-03-17,1329528.0
2023-03-18,1245657.0
2023-03-19,1196986.0
2023-03-20,1249634.0
2023-03-21,1279666.0
2023-03-22,1340940.0
2023-03-23,1297732.0
2023-03-24,1319951.0
2023-03-25,1212105.0
2023-03-26,1218616.0
2023-03-27,1214239.0
2023-03-28,1286065.0
2023-03-29,1296401.0
2023-03-30,1300148.0
2023-03-31,1423800.0
2023-04-01,1325302.0
2023-04-02,1212106.0
2023-04-03,1283953.0
2023-04-04,1322791.0
2023-04-05,1270245.0
2023-04-06,1241084.0
2023-04-07,1182675.0
2023-04-08,1188573.0
2023-04-09,1092132.0
2023-04-10,1042170.0
2023-04-11,1185440.0
2023-04-12,1289923.0
2023-04-13,1249263.0
2023-04-14,1256373.0
2023-04-15,1237972.0
2023-04-16,1212820.0
2023-04-17,1256618.0
2023-04-18,1267310.0
2023-04-19,1274238.0
2023-04-20,1275637.0
2023-04-21,1207398.0
2023-04-22,1214793.0
2023-04-23,1220535.0
2023-04-24,1275626.0
2023-04-25,1235106.0
2023-04-26,1250988.0
2023-04-27,1273569.0
2023-04-28,1308820.0
2023-04-29,1201677.0
2023-04-30,1154264.0
2023-05-01,1186679.0
2023-05-02,1281974.0
2023-05-03,1332205.0
2023-05-04,1306747.0
2023-05-05,1213927.0
2023-05-06,1145282.0
2023-05-07,1079165.0
2023-05-08,1152600.0
2023-05-09,1221962.0
2023-05-10,1278272.0
2023-05-11,1230028.0
2023-05-12,1234144.0
2023-05-13,1147840.0
2023-05-14,1163615.0
2023-05-15,1261965.0
2023-05-16,1315929.0
2023-05-17,1284116.0
2023-05-18,1191313.0
2023-05-19,1219121.0
2023-05-20,1089208.0
2023-05-21,1092933.0
2023-05-22,1201821.0
2023-05-23,1278860.0
2023-05-24,1302208.0
2023-05-25,1295885.0
2023-05-26,1267343.0
2023-05-27,1033108.0
2023-05-28,1024704.0
2023-05-29,1103970.0
2023-05-30,1233504.0
2023-05-31,1223144.0
2023-06-01,1232163.0
2023-06-02,1250094.0
2023-06-03,1144002.0
2023-06-04,1092189.0
2023-06-05,1199083.0
2023-06-06,1195878.0
2023-06-07,1203253.0
2023-06-08,1166368.0
2023-06-09,1112646.0
2023-06-10,1045499.0
2023-06-11,1006676.0
2023-06-12,1123526.0
2023-06-13,1133878.0
2023-06-14,1182030.0
2023-06-15,1179176.0
2023-06-16,1153728.0
2023-06-17,1112332.0
2023-06-18,1100983.0
2023-06-19,1116497.0
2023-06-20,1162300.0
2023-06-21,1164281.0
2023-06-22,1223055.0
2023-06-23,1231395.0
2023-06-24,1196572.0
2023-06-25,1142660.0
2023-06-26,1248918.0
2023-06-27,1223679.0
2023-06-28,1225610.0
2023-06-29,1231805.0
2023-06-30,1224907.0
2023-07-01,1184493.0
2023-07-02,1021167.0
2023-07-03,1181618.0
2023-07-04,1207672.0
2023-07-05,1253396.0
2023-07-06,1184382.0
2023-07-07,1238197.0
2023-07-08,1128682.0
2023-07-09,1105159.0
2023-07-10,1180129.0
2023-07-11,1172755.0
2023-07-12,1146623.0
2023-07-13,1182156.0
2023-07-14,1220504.0
2023-07-15,1101958.0
2023-07-16,991842.0
2023-07-17,1163718.0
2023-07-18,1227302.0
2023-07-19,1248208.0
2023-07-20,1158353.0
2023-07-21,1232353.0
2023-07-22,1184434.0
2023-07-23,1069483.0
2023-07-24,1199264.0
2023-07-25,1200832.0
2023-07-26,1153593.0
2023-07-27,1228546.0
2023-07-28,1161260.0
2023-07-29,1051773.0
2023-07-30,980940.0
2023-07-31,1187298.0
2023-08-01,1189547.0
2023-08-02,1262862.0
2023-08-03,1155705.0
2023-08-04,1097678.0
2023-08-05,1105227.0
2023-08-06,1075020.0
2023-08-07,1029745.0
2023-08-08,1046343.0
2023-08-09,1103162.0
2023-08-10,1087734.0
2023-08-11,1094304.0
2023-08-12,1031135.0
2023-08-13,957902.0
2023-08-14,1062642.0
2023-08-15,1022024.0
2023-08-16,1104739.0
2023-08-17,1165714.0
2023-08-18,1144826.0
2023-08-19,1092577.0
2023-08-20,1074294.0
2023-08-21,1128146.0
2023-08-22,1124850.0
2023-08-23,1154507.0
2023-08-24,1185028.0
2023-08-25,1187316.0
2023-08-26,1114732.0
2023-08-27,1106711.0
2023-08-28,1177571.0
2023-08-29,1196775.0
2023-08-30,1226228.0
2023-08-31,1233556.0
2023-09-01,1228822.0
2023-09-02,1141826.0
2023-09-03,1139136.0
2023-09-04,1255558.0
2023-09-05,1268583.0
2023-09-06,1256534.0
2023-09-07,1251540.0
2023-09-08,1238165.0
2023-09-09,1185712.0
2023-09-10,1156891.0
2023-09-11,1213442.0
2023-09-12,1201730.0
2023-09-13,1236928.0
2023-09-14,1263528.0
2023-09-15,1300053.0
2023-09-16,1217280.0
2023-09-17,1149047.0
2023-09-18,1293811.0
2023-09-19,1256566.0
2023-09-20,1282160.0
2023-09-21,1260000.0
2023-09-22,1310453.0
2023-09-23,1160884.0
2023-09-24,1025439.0
2023-09-25,1131761.0
2023-09-26,1189498.0
2023-09-27,1199892.0
2023-09-28,1177237.0
2023-09-29,1253750.0
2023-09-30,1116108.0
2023-10-01,1095029.0
2023-10-02,1202787.0
2023-10-03,1222902.0
2023-10-04,1173699.0
2023-10-05,1195509.0
2023-10-06,1183873.0
2023-10-07,1094247.0
2023-10-08,1135146.0
2023-10-09,1232302.0
2023-10-10,1249818.0
2023-10-11,1220015.0
2023-10-12,1244755.0
2023-10-13,1315482.0
2023-10-14,1118019.0
2023-10-15,1107111.0
2023-10-16,1308640.0
2023-10-17,1314018.0
2023-10-18,1363742.0
2023-10-19,1337540.0
2023-10-20,1292725.0
2023-10-21,1338917.0
2023-10-22,1209252.0
2023-10-23,1325778.0
2023-10-24,1319347.0
2023-10-25,1373724.0
2023-10-26,1347540.0
2023-10-27,1414981.0
2023-10-28,1365931.0
2023-10-29,1283826.0
2023-10-30,1276503.0
2023-10-31,1352577.0
2023-11-01,1374381.0
2023-11-02,1430351.0
2023-11-03,1419600.0
2023-11-04,1397797.0
2023-11-05,1329969.0
2023-11-06,1331962.0
2023-11-07,1398301.0
